client timestamp,button,state,x,y
2.0823309421539307,NoButton,Move,1398,553
2.085331678390503,NoButton,Move,1404,553
2.088308572769165,NoButton,Move,1416,553
2.0913257598876953,NoButton,Move,1420,553
2.0953238010406494,NoButton,Move,1430,554
2.0983219146728516,NoButton,Move,1438,554
2.101320505142212,NoButton,Move,1442,554
2.104318857192993,NoButton,Move,1451,555
2.1073169708251953,NoButton,Move,1457,555
2.112294912338257,NoButton,Move,1465,556
2.1153032779693604,NoButton,Move,1468,556
2.118293046951294,NoButton,Move,1474,558
2.1213085651397705,NoButton,Move,1477,558
2.1243081092834473,NoButton,Move,1483,558
2.128296375274658,NoButton,Move,1489,558
2.1312899589538574,NoButton,Move,1492,558
2.1343016624450684,NoButton,Move,1496,558
2.1372997760772705,NoButton,Move,1499,558
2.1402790546417236,NoButton,Move,1503,559
2.1432764530181885,NoButton,Move,1508,559
2.1472935676574707,NoButton,Move,1515,560
2.150292158126831,NoButton,Move,1517,560
2.1542904376983643,NoButton,Move,1521,560
2.1572835445404053,NoButton,Move,1524,560
2.161268472671509,NoButton,Move,1530,561
2.1642839908599854,NoButton,Move,1537,562
2.167282819747925,NoButton,Move,1541,562
2.170280694961548,NoButton,Move,1545,562
2.1732800006866455,NoButton,Move,1549,562
2.1762771606445312,NoButton,Move,1555,562
2.1812565326690674,NoButton,Move,1561,563
2.187256336212158,NoButton,Move,1574,564
2.1902692317962646,NoButton,Move,1578,565
2.194246768951416,NoButton,Move,1585,565
2.1982479095458984,NoButton,Move,1591,565
2.2012436389923096,NoButton,Move,1598,566
2.205242156982422,NoButton,Move,1601,567
2.2112388610839844,NoButton,Move,1611,568
2.217238664627075,NoButton,Move,1624,569
2.2242329120635986,NoButton,Move,1637,573
2.228231906890869,NoButton,Move,1647,574
2.23124623298645,NoButton,Move,1650,575
2.234224557876587,NoButton,Move,1659,576
2.2372426986694336,NoButton,Move,1666,576
2.2412209510803223,NoButton,Move,1669,576
2.245218276977539,NoButton,Move,1676,577
2.2482173442840576,NoButton,Move,1681,577
2.252214193344116,NoButton,Move,1685,577
2.255211591720581,NoButton,Move,1689,577
2.2592108249664307,NoButton,Move,1690,577
2.2642080783843994,NoButton,Move,1692,577
2.2672066688537598,NoButton,Move,1693,577
2.2702035903930664,NoButton,Move,1695,577
2.273203134536743,NoButton,Move,1695,577
2.2952678203582764,NoButton,Move,1695,576
2.29921817779541,NoButton,Move,1695,576
2.3032631874084473,NoButton,Move,1695,575
2.3072142601013184,NoButton,Move,1695,575
2.311211109161377,NoButton,Move,1695,574
2.315211772918701,NoButton,Move,1695,573
2.3182272911071777,NoButton,Move,1696,573
2.3222055435180664,NoButton,Move,1696,572
2.3252041339874268,NoButton,Move,1696,572
2.3292222023010254,NoButton,Move,1697,572
2.334219217300415,NoButton,Move,1697,571
2.33721661567688,NoButton,Move,1699,571
2.3402152061462402,NoButton,Move,1700,571
2.344193696975708,NoButton,Move,1701,571
2.348210334777832,NoButton,Move,1703,570
2.351208209991455,NoButton,Move,1704,570
2.354206085205078,NoButton,Move,1706,570
2.3582019805908203,NoButton,Move,1708,569
2.3622031211853027,NoButton,Move,1709,569
2.3661818504333496,NoButton,Move,1712,568
2.3691983222961426,NoButton,Move,1714,568
2.373178482055664,NoButton,Move,1717,568
2.3761940002441406,NoButton,Move,1719,567
2.381171703338623,NoButton,Move,1721,566
2.38516902923584,NoButton,Move,1724,565
2.390167236328125,NoButton,Move,1729,565
2.399167537689209,NoButton,Move,1734,563
2.402179479598999,NoButton,Move,1736,563
2.4061779975891113,NoButton,Move,1739,562
2.4121553897857666,NoButton,Move,1744,561
2.415152072906494,NoButton,Move,1746,561
2.419170618057251,NoButton,Move,1750,560
2.427147626876831,NoButton,Move,1758,557
2.4321446418762207,NoButton,Move,1762,557
2.4361412525177,NoButton,Move,1769,554
2.4391591548919678,NoButton,Move,1771,554
2.4431419372558594,NoButton,Move,1774,554
2.4481351375579834,NoButton,Move,1781,552
2.4531311988830566,NoButton,Move,1785,551
2.456148624420166,NoButton,Move,1787,550
2.4611270427703857,NoButton,Move,1789,549
2.4661262035369873,NoButton,Move,1792,549
2.470120668411255,NoButton,Move,1794,548
2.4731385707855225,NoButton,Move,1794,548
2.480117082595825,NoButton,Move,1796,547
2.4861326217651367,NoButton,Move,1796,547
2.71991229057312,Left,Pressed,1796,547
2.823859214782715,Left,Released,1796,547
2.831859588623047,NoButton,Move,1796,547
2.8398492336273193,NoButton,Move,1791,547
2.8498435020446777,NoButton,Move,1786,547
2.8538458347320557,NoButton,Move,1784,547
2.8638436794281006,NoButton,Move,1779,548
2.868830919265747,NoButton,Move,1777,549
2.872830390930176,NoButton,Move,1775,549
2.8828256130218506,NoButton,Move,1769,550
2.8858213424682617,NoButton,Move,1768,551
2.888820171356201,NoButton,Move,1767,551
2.8958165645599365,NoButton,Move,1763,552
2.8988139629364014,NoButton,Move,1761,552
2.9018125534057617,NoButton,Move,1760,553
2.905810832977295,NoButton,Move,1758,553
2.9138057231903076,NoButton,Move,1755,554
2.916804075241089,NoButton,Move,1755,555
2.920480251312256,NoButton,Move,1754,556
2.9254724979400635,NoButton,Move,1754,556
2.9294657707214355,NoButton,Move,1752,557
2.9338583946228027,NoButton,Move,1752,557
2.9752745628356934,NoButton,Move,1751,557
2.980224132537842,NoButton,Move,1751,557
2.983222723007202,NoButton,Move,1750,557
2.986241102218628,NoButton,Move,1749,557
2.9902188777923584,NoButton,Move,1748,557
2.997894763946533,NoButton,Move,1748,557
3.005878210067749,NoButton,Move,1748,557
3.008894443511963,NoButton,Move,1748,556
3.0128915309906006,NoButton,Move,1748,555
3.015890121459961,NoButton,Move,1748,550
3.0198869705200195,NoButton,Move,1748,545
3.0229971408843994,NoButton,Move,1748,542
3.0279958248138428,NoButton,Move,1748,530
3.031010866165161,NoButton,Move,1748,526
3.035008668899536,NoButton,Move,1748,516
3.0379881858825684,NoButton,Move,1748,508
3.0410044193267822,NoButton,Move,1748,504
3.0450034141540527,NoButton,Move,1748,496
3.047982692718506,NoButton,Move,1748,489
3.0509989261627197,NoButton,Move,1748,486
3.0549776554107666,NoButton,Move,1749,476
3.0579757690429688,NoButton,Move,1749,472
3.0609934329986572,NoButton,Move,1749,466
3.064990997314453,NoButton,Move,1749,456
3.0679712295532227,NoButton,Move,1749,448
3.0709874629974365,NoButton,Move,1750,442
3.073967456817627,NoButton,Move,1751,429
3.0789668560028076,NoButton,Move,1752,417
3.0819644927978516,NoButton,Move,1752,404
3.084979295730591,NoButton,Move,1752,397
3.0879595279693604,NoButton,Move,1753,381
3.090975761413574,NoButton,Move,1754,374
3.094975233078003,NoButton,Move,1756,359
3.0979549884796143,NoButton,Move,1757,345
3.1029610633850098,NoButton,Move,1758,332
3.1069483757019043,NoButton,Move,1759,318
3.1109652519226074,NoButton,Move,1759,303
3.1159448623657227,NoButton,Move,1760,287
3.1199424266815186,NoButton,Move,1760,275
3.124021530151367,NoButton,Move,1760,265
3.128037214279175,NoButton,Move,1760,256
3.132018804550171,NoButton,Move,1761,246
3.1350319385528564,NoButton,Move,1761,242
3.138031005859375,NoButton,Move,1761,233
3.14102840423584,NoButton,Move,1761,229
3.146009683609009,NoButton,Move,1761,217
3.1500244140625,NoButton,Move,1761,211
3.154021739959717,NoButton,Move,1761,202
3.1579999923706055,NoButton,Move,1762,192
3.1629984378814697,NoButton,Move,1762,185
3.167994260787964,NoButton,Move,1763,172
3.1710119247436523,NoButton,Move,1763,167
3.173992156982422,NoButton,Move,1764,159
3.1779894828796387,NoButton,Move,1768,150
3.18100643157959,NoButton,Move,1768,146
3.184983491897583,NoButton,Move,1772,137
3.1879849433898926,NoButton,Move,1773,127
3.1910016536712646,NoButton,Move,1774,123
3.195000171661377,NoButton,Move,1777,114
3.198977470397949,NoButton,Move,1779,105
3.2019762992858887,NoButton,Move,1781,98
3.20597505569458,NoButton,Move,1782,93
3.208970308303833,NoButton,Move,1786,85
3.2159698009490967,NoButton,Move,1790,75
3.220595359802246,NoButton,Move,1791,70
3.224597930908203,NoButton,Move,1793,66
3.2295949459075928,NoButton,Move,1796,62
3.2325949668884277,NoButton,Move,1797,59
3.2395753860473633,NoButton,Move,1799,55
3.245572566986084,NoButton,Move,1801,51
3.252565383911133,NoButton,Move,1803,47
3.256580352783203,NoButton,Move,1803,45
3.2635574340820312,NoButton,Move,1804,44
3.266573905944824,NoButton,Move,1804,43
3.2715766429901123,NoButton,Move,1804,43
3.292548418045044,NoButton,Move,1804,43
3.4652891159057617,NoButton,Move,1804,43
3.472217559814453,NoButton,Move,1802,43
3.475212335586548,NoButton,Move,1801,43
3.480210065841675,NoButton,Move,1796,43
3.4842092990875244,NoButton,Move,1791,44
3.491209030151367,NoButton,Move,1782,44
3.4952030181884766,NoButton,Move,1769,44
3.5002028942108154,NoButton,Move,1758,44
3.507197141647339,NoButton,Move,1739,43
3.5161938667297363,NoButton,Move,1701,39
3.5231852531433105,NoButton,Move,1675,34
3.532179594039917,NoButton,Move,1631,27
3.536177635192871,NoButton,Move,1613,24
3.5451722145080566,NoButton,Move,1577,18
3.5501718521118164,NoButton,Move,1554,15
3.557168960571289,NoButton,Move,1532,14
3.5651612281799316,NoButton,Move,1506,10
3.570158004760742,NoButton,Move,1493,10
3.579153537750244,NoButton,Move,1480,9
3.585149049758911,NoButton,Move,1472,9
3.5921502113342285,NoButton,Move,1465,8
3.6021413803100586,NoButton,Move,1457,8
3.6111414432525635,NoButton,Move,1452,7
3.6191296577453613,NoButton,Move,1447,7
3.6273927688598633,NoButton,Move,1442,7
3.6333863735198975,NoButton,Move,1437,7
3.6393845081329346,NoButton,Move,1433,7
3.648378610610962,NoButton,Move,1428,7
3.6543750762939453,NoButton,Move,1424,5
3.662369966506958,NoButton,Move,1418,5
3.6673667430877686,NoButton,Move,1414,4
3.6733672618865967,NoButton,Move,1410,3
3.6813604831695557,NoButton,Move,1406,2
3.6873559951782227,NoButton,Move,1404,1
3.6943533420562744,NoButton,Move,1399,0
3.700350046157837,NoButton,Move,1397,-1
3.7083470821380615,NoButton,Move,1391,-1
3.7153396606445312,NoButton,Move,1385,-2
3.722338914871216,NoButton,Move,1380,-1
3.729332447052002,NoButton,Move,1372,0
3.7353291511535645,NoButton,Move,1367,-1
3.744324207305908,NoButton,Move,1359,0
3.7513198852539062,NoButton,Move,1354,-1
3.761319875717163,NoButton,Move,1343,0
3.768310785293579,NoButton,Move,1335,0
3.778303861618042,NoButton,Move,1323,2
3.7853000164031982,NoButton,Move,1318,4
3.7922956943511963,NoButton,Move,1313,4
3.8042898178100586,NoButton,Move,1306,7
3.813284158706665,NoButton,Move,1302,7
3.822277784347534,NoButton,Move,1299,8
3.8282840251922607,NoButton,Move,1297,9
3.8342714309692383,NoButton,Move,1296,9
3.8382701873779297,NoButton,Move,1295,9
3.8482630252838135,NoButton,Move,1292,9
3.8542606830596924,NoButton,Move,1290,9
3.862255096435547,NoButton,Move,1288,9
3.8672521114349365,NoButton,Move,1287,9
3.872250556945801,NoButton,Move,1286,9
3.9236435890197754,NoButton,Move,1286,9
3.9316389560699463,NoButton,Move,1289,9
3.93963885307312,NoButton,Move,1292,9
3.948629379272461,NoButton,Move,1301,9
3.95662522315979,NoButton,Move,1311,9
3.9646201133728027,NoButton,Move,1323,9
3.9706156253814697,NoButton,Move,1333,8
3.975611925125122,NoButton,Move,1341,8
3.980611801147461,NoButton,Move,1356,8
3.9866068363189697,NoButton,Move,1370,8
3.993603467941284,NoButton,Move,1384,8
3.9985997676849365,NoButton,Move,1395,8
4.0025975704193115,NoButton,Move,1401,8
4.007594108581543,NoButton,Move,1407,8
4.0155930519104,NoButton,Move,1409,9
4.020586967468262,NoButton,Move,1410,9
4.1455159187316895,Left,Pressed,1410,9
4.267447471618652,NoButton,Drag,1410,9
4.279439687728882,Left,Released,1410,9
4.4473419189453125,NoButton,Move,1410,9
4.454338550567627,NoButton,Move,1410,9
4.461347579956055,NoButton,Move,1411,9
4.468329429626465,NoButton,Move,1411,9
6.312865495681763,NoButton,Move,1411,10
6.322860956192017,NoButton,Move,1409,14
6.330856084823608,NoButton,Move,1403,21
6.339850664138794,NoButton,Move,1395,36
6.350845098495483,NoButton,Move,1371,72
6.3648362159729,NoButton,Move,1324,141
6.373831272125244,NoButton,Move,1283,212
6.38582444190979,NoButton,Move,1202,348
6.394819498062134,NoButton,Move,1141,452
6.4048144817352295,NoButton,Move,1069,591
6.413808822631836,NoButton,Move,1007,726
6.421803951263428,NoButton,Move,968,813
6.431797742843628,NoButton,Move,930,914
6.441792011260986,NoButton,Move,909,985
6.450786828994751,NoButton,Move,892,1051
6.459783315658569,NoButton,Move,881,1086
6.470776557922363,NoButton,Move,868,1109
6.48276948928833,NoButton,Move,857,1097
6.493763446807861,NoButton,Move,852,1086
6.504756689071655,NoButton,Move,847,1084
6.518748760223389,NoButton,Move,842,1081
6.531747579574585,NoButton,Move,839,1081
6.540735960006714,NoButton,Move,837,1080
6.5517354011535645,NoButton,Move,837,1080
6.5607240200042725,NoButton,Move,836,1079
6.598638534545898,NoButton,Move,836,1079
6.6066365242004395,NoButton,Move,834,1079
6.614630460739136,NoButton,Move,834,1081
6.621626138687134,NoButton,Move,832,1079
6.630620241165161,NoButton,Move,830,1080
6.638616561889648,NoButton,Move,824,1081
6.6466145515441895,NoButton,Move,821,1080
6.653608560562134,NoButton,Move,818,1079
6.663604736328125,NoButton,Move,811,1079
6.670597553253174,NoButton,Move,806,1079
6.67959451675415,NoButton,Move,798,1079
6.686589241027832,NoButton,Move,792,1079
6.696588039398193,NoButton,Move,790,1079
6.704577922821045,NoButton,Move,789,1079
6.722566843032837,NoButton,Move,789,1079
6.735565185546875,NoButton,Move,793,1079
6.741557359695435,NoButton,Move,794,1078
6.750552177429199,NoButton,Move,799,1076
6.760546445846558,NoButton,Move,803,1074
6.76854133605957,NoButton,Move,805,1073
6.774538040161133,NoButton,Move,806,1072
6.781534194946289,NoButton,Move,807,1072
6.789527893066406,NoButton,Move,808,1071
6.798527956008911,NoButton,Move,808,1070
6.804520606994629,NoButton,Move,808,1070
6.810518980026245,NoButton,Move,808,1068
6.817516803741455,NoButton,Move,808,1068
7.056461811065674,Left,Pressed,808,1068
7.180994033813477,Left,Released,808,1068
7.208972930908203,NoButton,Move,808,1067
7.217970848083496,NoButton,Move,808,1066
7.224965572357178,NoButton,Move,808,1066
7.2349584102630615,NoButton,Move,808,1065
7.840916872024536,NoButton,Move,809,1065
7.846914768218994,NoButton,Move,809,1064
7.852909803390503,NoButton,Move,809,1064
7.859907865524292,NoButton,Move,810,1064
7.90688419342041,NoButton,Move,810,1063
7.920873165130615,NoButton,Move,810,1063
7.938861846923828,NoButton,Move,809,1063
7.947855472564697,NoButton,Move,808,1062
7.953852653503418,NoButton,Move,806,1062
7.960848569869995,NoButton,Move,804,1062
7.968843698501587,NoButton,Move,802,1060
7.977838754653931,NoButton,Move,800,1060
7.984834671020508,NoButton,Move,798,1060
7.991830587387085,NoButton,Move,796,1059
7.999829053878784,NoButton,Move,794,1058
8.00682282447815,NoButton,Move,792,1058
8.01381778717041,NoButton,Move,789,1056
8.018814086914062,NoButton,Move,786,1056
8.024813652038574,NoButton,Move,785,1055
8.03180718421936,NoButton,Move,781,1054
8.037803649902344,NoButton,Move,778,1053
8.055314779281616,NoButton,Move,763,1048
8.061309337615967,NoButton,Move,755,1045
8.070303916931152,NoButton,Move,745,1043
8.077301502227783,NoButton,Move,732,1040
8.085295677185059,NoButton,Move,720,1036
8.090296268463135,NoButton,Move,713,1035
8.098288774490356,NoButton,Move,707,1033
8.106282711029053,NoButton,Move,702,1033
8.11327838897705,NoButton,Move,698,1033
8.120276689529419,NoButton,Move,694,1032
8.128270149230957,NoButton,Move,692,1031
8.135268926620483,NoButton,Move,690,1031
8.143261432647705,NoButton,Move,689,1031
8.149258136749268,NoButton,Move,688,1031
8.158253192901611,NoButton,Move,686,1031
8.166248559951782,NoButton,Move,684,1031
8.172244787216187,NoButton,Move,682,1031
8.182239055633545,NoButton,Move,679,1031
8.188236713409424,NoButton,Move,677,1031
8.195233345031738,NoButton,Move,674,1031
8.204228401184082,NoButton,Move,669,1031
8.21322250366211,NoButton,Move,665,1030
8.220219135284424,NoButton,Move,663,1030
8.228214979171753,NoButton,Move,661,1029
8.235210180282593,NoButton,Move,659,1029
8.339149475097656,NoButton,Move,659,1029
10.284908771514893,NoButton,Move,659,1027
10.288906574249268,NoButton,Move,658,1027
10.294910430908203,NoButton,Move,651,1021
10.30289888381958,NoButton,Move,635,1003
10.308900117874146,NoButton,Move,625,991
10.31489372253418,NoButton,Move,613,972
10.319891691207886,NoButton,Move,602,950
10.323885202407837,NoButton,Move,596,937
10.330883264541626,NoButton,Move,587,917
10.337879657745361,NoButton,Move,575,888
10.343879222869873,NoButton,Move,564,868
10.350875616073608,NoButton,Move,559,851
10.35586929321289,NoButton,Move,552,832
10.35986590385437,NoButton,Move,548,821
10.37086033821106,NoButton,Move,533,786
10.378859281539917,NoButton,Move,525,770
10.386851787567139,NoButton,Move,519,755
10.390850305557251,NoButton,Move,516,751
10.399850606918335,NoButton,Move,508,736
10.41084337234497,NoButton,Move,504,727
10.421830892562866,NoButton,Move,498,716
10.435822248458862,NoButton,Move,493,703
10.446818351745605,NoButton,Move,487,688
10.455811738967896,NoButton,Move,479,665
10.467806100845337,NoButton,Move,472,639
10.479799747467041,NoButton,Move,461,615
10.489790916442871,NoButton,Move,454,603
10.498790979385376,NoButton,Move,447,593
10.50879192352295,NoButton,Move,438,583
10.52177357673645,NoButton,Move,426,566
10.528769731521606,NoButton,Move,416,554
10.539765119552612,NoButton,Move,397,536
10.548757314682007,NoButton,Move,377,518
10.561750411987305,NoButton,Move,349,496
10.575742959976196,NoButton,Move,319,472
10.586735963821411,NoButton,Move,300,455
10.59573221206665,NoButton,Move,288,441
10.606726169586182,NoButton,Move,272,424
10.613722562789917,NoButton,Move,266,416
10.638705730438232,NoButton,Move,246,389
10.651703119277954,NoButton,Move,233,372
10.660696983337402,NoButton,Move,228,365
10.672690629959106,NoButton,Move,221,357
10.681682109832764,NoButton,Move,216,351
10.692675590515137,NoButton,Move,206,340
10.706671953201294,NoButton,Move,195,329
10.714670419692993,NoButton,Move,191,325
10.724658012390137,NoButton,Move,184,319
10.735652923583984,NoButton,Move,176,311
10.746645450592041,NoButton,Move,168,302
10.754643440246582,NoButton,Move,156,292
10.766633033752441,NoButton,Move,143,281
10.777633666992188,NoButton,Move,132,273
10.79062294960022,NoButton,Move,118,262
10.79961609840393,NoButton,Move,111,256
10.816611051559448,NoButton,Move,99,246
10.825604438781738,NoButton,Move,95,241
10.840590715408325,NoButton,Move,92,240
10.978511095046997,NoButton,Move,92,240
10.988505601882935,NoButton,Move,94,241
10.994502782821655,NoButton,Move,94,241
10.999500036239624,NoButton,Move,95,241
11.007495164871216,NoButton,Move,96,242
11.014504194259644,NoButton,Move,97,243
11.02348780632019,NoButton,Move,98,243
11.03348422050476,NoButton,Move,98,244
11.045477390289307,NoButton,Move,98,245
11.086457252502441,Left,Pressed,98,245
11.236400842666626,Left,Released,98,245
11.511234045028687,NoButton,Move,99,245
11.52422547340393,NoButton,Move,103,246
11.538217782974243,NoButton,Move,116,249
11.546215772628784,NoButton,Move,137,253
11.563202381134033,NoButton,Move,174,255
11.571202039718628,NoButton,Move,186,256
11.579193592071533,NoButton,Move,194,257
11.595184326171875,NoButton,Move,204,258
11.605177879333496,NoButton,Move,208,259
11.619171142578125,NoButton,Move,211,259
11.633162498474121,NoButton,Move,211,259
11.719118356704712,NoButton,Move,211,260
11.801068544387817,NoButton,Move,210,260
11.809060335159302,NoButton,Move,210,260
13.691832542419434,NoButton,Move,210,260
13.69882845878601,NoButton,Move,210,262
13.706823587417603,NoButton,Move,212,265
13.715826511383057,NoButton,Move,215,271
13.72881555557251,NoButton,Move,221,280
13.738804817199707,NoButton,Move,228,290
13.74480414390564,NoButton,Move,233,298
13.75379729270935,NoButton,Move,243,312
13.766788482666016,NoButton,Move,264,342
13.773784637451172,NoButton,Move,273,357
13.780781984329224,NoButton,Move,286,380
13.788777589797974,NoButton,Move,300,407
13.797773361206055,NoButton,Move,317,444
13.806771039962769,NoButton,Move,333,477
13.814762592315674,NoButton,Move,351,510
13.822758913040161,NoButton,Move,365,544
13.831750869750977,NoButton,Move,385,587
13.841745138168335,NoButton,Move,397,623
13.849747657775879,NoButton,Move,409,658
13.857736349105835,NoButton,Move,420,709
13.866731643676758,NoButton,Move,427,742
13.874727010726929,NoButton,Move,432,772
13.88272213935852,NoButton,Move,436,799
13.890717506408691,NoButton,Move,440,822
13.911704540252686,NoButton,Move,447,864
13.916701793670654,NoButton,Move,450,873
13.926697492599487,NoButton,Move,456,886
13.932694673538208,NoButton,Move,459,894
13.940689086914062,NoButton,Move,463,902
13.946689128875732,NoButton,Move,468,907
13.95568561553955,NoButton,Move,472,915
13.962677478790283,NoButton,Move,475,920
13.970672607421875,NoButton,Move,477,923
13.977667808532715,NoButton,Move,481,927
13.983664989471436,NoButton,Move,482,927
13.991661071777344,NoButton,Move,483,929
13.998656988143921,NoButton,Move,484,930
14.010648965835571,NoButton,Move,486,932
14.026639461517334,NoButton,Move,491,941
14.032634496688843,NoButton,Move,495,945
14.038634777069092,NoButton,Move,499,951
14.04662823677063,NoButton,Move,505,958
14.054632186889648,NoButton,Move,509,966
14.07361388206482,NoButton,Move,517,975
14.081608295440674,NoButton,Move,518,976
14.090606212615967,NoButton,Move,522,979
14.09859824180603,NoButton,Move,522,979
14.117589235305786,NoButton,Move,523,979
14.124585628509521,NoButton,Move,524,979
14.131584405899048,NoButton,Move,525,979
14.139573574066162,NoButton,Move,528,980
14.14557147026062,NoButton,Move,532,982
14.153567552566528,NoButton,Move,537,984
14.163560390472412,NoButton,Move,547,991
14.17155647277832,NoButton,Move,556,994
14.179555892944336,NoButton,Move,562,997
14.192545890808105,NoButton,Move,578,1004
14.20253849029541,NoButton,Move,588,1007
14.213531494140625,NoButton,Move,593,1008
14.2195303440094,NoButton,Move,595,1008
14.227523803710938,NoButton,Move,595,1008
14.433406114578247,NoButton,Move,596,1008
14.445399045944214,NoButton,Move,596,1008
14.586318016052246,Left,Pressed,596,1008
14.732234477996826,NoButton,Drag,596,1008
14.741230726242065,Left,Released,596,1008
19.369590759277344,NoButton,Move,596,1008
19.37758779525757,NoButton,Move,594,1007
19.384583234786987,NoButton,Move,593,1006
19.389586687088013,NoButton,Move,591,1005
19.543580293655396,NoButton,Move,591,1005
19.55357813835144,NoButton,Move,590,1005
19.561570644378662,NoButton,Move,595,1000
19.569567680358887,NoButton,Move,607,986
19.573563814163208,NoButton,Move,624,963
19.594550848007202,NoButton,Move,706,825
19.60054922103882,NoButton,Move,765,726
19.606549501419067,NoButton,Move,815,641
19.616549491882324,NoButton,Move,895,498
19.624534368515015,NoButton,Move,951,392
19.634530067443848,NoButton,Move,1008,247
19.64252471923828,NoButton,Move,1041,149
19.65651845932007,NoButton,Move,1074,27
19.665518760681152,NoButton,Move,1086,-31
19.673508405685425,NoButton,Move,1091,-36
19.683502912521362,NoButton,Move,1096,-20
19.695500373840332,NoButton,Move,1099,-20
19.70349144935608,NoButton,Move,1100,-6
19.71348810195923,NoButton,Move,1101,-2
19.723483085632324,NoButton,Move,1102,-1
19.781447410583496,NoButton,Move,1101,0
19.797436952590942,NoButton,Move,1097,0
19.80543351173401,NoButton,Move,1091,0
19.81642508506775,NoButton,Move,1079,-3
19.829421758651733,NoButton,Move,1065,-2
19.83641481399536,NoButton,Move,1057,-3
19.8444185256958,NoButton,Move,1050,-1
19.851407289505005,NoButton,Move,1042,-2
19.863399982452393,NoButton,Move,1027,-1
19.870393753051758,NoButton,Move,1019,-1
19.881391048431396,NoButton,Move,1006,-2
19.89438557624817,NoButton,Move,988,-2
19.90437388420105,NoButton,Move,978,0
19.913371324539185,NoButton,Move,970,0
19.928361415863037,NoButton,Move,953,0
19.935357093811035,NoButton,Move,944,0
19.944361209869385,NoButton,Move,935,1
19.9533474445343,NoButton,Move,927,1
19.966346979141235,NoButton,Move,915,2
19.978331327438354,NoButton,Move,906,1
19.988327741622925,NoButton,Move,899,-1
19.997320890426636,NoButton,Move,894,-1
20.005317449569702,NoButton,Move,891,-1
20.014312267303467,NoButton,Move,889,-1
20.024312257766724,NoButton,Move,887,0
20.03529930114746,NoButton,Move,883,0
20.05629062652588,NoButton,Move,874,0
20.069286108016968,NoButton,Move,869,-1
20.0922691822052,NoButton,Move,866,-1
20.124257802963257,NoButton,Move,865,0
20.137243509292603,NoButton,Move,862,2
20.149235248565674,NoButton,Move,855,5
20.16023898124695,NoButton,Move,848,8
20.167223691940308,NoButton,Move,844,11
20.1802179813385,NoButton,Move,838,12
20.188215017318726,NoButton,Move,835,12
20.199206590652466,NoButton,Move,834,13
20.21220111846924,NoButton,Move,832,13
20.39522099494934,NoButton,Move,832,14
20.399216651916504,NoButton,Move,832,14
20.403213024139404,NoButton,Move,832,15
20.408212900161743,NoButton,Move,832,16
20.42221474647522,NoButton,Move,832,17
20.478171586990356,Left,Pressed,832,17
20.60613751411438,Left,Released,832,17
20.809534788131714,NoButton,Move,832,17
20.81953001022339,NoButton,Move,834,17
20.82852530479431,NoButton,Move,839,17
20.84451389312744,NoButton,Move,862,20
20.85650873184204,NoButton,Move,890,27
20.868502378463745,NoButton,Move,929,39
20.87349772453308,NoButton,Move,952,46
20.88249635696411,NoButton,Move,983,57
20.890487909317017,NoButton,Move,1017,66
20.89948272705078,NoButton,Move,1053,74
20.907477855682373,NoButton,Move,1090,83
20.91747236251831,NoButton,Move,1145,95
20.92446804046631,NoButton,Move,1173,100
20.934462547302246,NoButton,Move,1213,110
20.939459800720215,NoButton,Move,1231,111
